humidity,light,moisture,temperature,timestamp,hour,minute,day,week,month,year
84.66,0.0,100.0,26.88,2025-07-10 05:45:15+07:00,2025-07-10 05:00:00+07:00,45,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.9,2025-07-10 05:45:45+07:00,2025-07-10 05:00:00+07:00,45,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 05:46:15+07:00,2025-07-10 05:00:00+07:00,46,2025-07-10 00:00:00+07:00,28,7,2025
84.51,0.0,100.0,26.87,2025-07-10 05:46:45+07:00,2025-07-10 05:00:00+07:00,46,2025-07-10 00:00:00+07:00,28,7,2025
84.47,0.0,100.0,26.87,2025-07-10 05:47:15+07:00,2025-07-10 05:00:00+07:00,47,2025-07-10 00:00:00+07:00,28,7,2025
84.48,0.0,100.0,26.9,2025-07-10 05:47:45+07:00,2025-07-10 05:00:00+07:00,47,2025-07-10 00:00:00+07:00,28,7,2025
84.45,0.0,100.0,26.88,2025-07-10 05:48:15+07:00,2025-07-10 05:00:00+07:00,48,2025-07-10 00:00:00+07:00,28,7,2025
84.45,0.0,100.0,26.87,2025-07-10 05:48:45+07:00,2025-07-10 05:00:00+07:00,48,2025-07-10 00:00:00+07:00,28,7,2025
84.46,0.0,100.0,26.9,2025-07-10 05:49:15+07:00,2025-07-10 05:00:00+07:00,49,2025-07-10 00:00:00+07:00,28,7,2025
84.42,0.0,100.0,26.9,2025-07-10 05:49:45+07:00,2025-07-10 05:00:00+07:00,49,2025-07-10 00:00:00+07:00,28,7,2025
84.48,0.0,100.0,26.9,2025-07-10 05:50:15+07:00,2025-07-10 05:00:00+07:00,50,2025-07-10 00:00:00+07:00,28,7,2025
84.37,0.0,100.0,26.87,2025-07-10 05:50:45+07:00,2025-07-10 05:00:00+07:00,50,2025-07-10 00:00:00+07:00,28,7,2025
84.41,0.0,100.0,26.88,2025-07-10 05:51:15+07:00,2025-07-10 05:00:00+07:00,51,2025-07-10 00:00:00+07:00,28,7,2025
84.29,0.0,100.0,26.9,2025-07-10 05:51:45+07:00,2025-07-10 05:00:00+07:00,51,2025-07-10 00:00:00+07:00,28,7,2025
84.31,0.0,100.0,26.86,2025-07-10 05:52:15+07:00,2025-07-10 05:00:00+07:00,52,2025-07-10 00:00:00+07:00,28,7,2025
84.43,0.0,100.0,26.9,2025-07-10 05:52:45+07:00,2025-07-10 05:00:00+07:00,52,2025-07-10 00:00:00+07:00,28,7,2025
84.43,0.0,100.0,26.86,2025-07-10 05:53:15+07:00,2025-07-10 05:00:00+07:00,53,2025-07-10 00:00:00+07:00,28,7,2025
84.47,0.0,100.0,26.86,2025-07-10 05:53:45+07:00,2025-07-10 05:00:00+07:00,53,2025-07-10 00:00:00+07:00,28,7,2025
84.37,0.0,100.0,26.86,2025-07-10 05:54:15+07:00,2025-07-10 05:00:00+07:00,54,2025-07-10 00:00:00+07:00,28,7,2025
84.42,0.0,100.0,26.86,2025-07-10 05:54:45+07:00,2025-07-10 05:00:00+07:00,54,2025-07-10 00:00:00+07:00,28,7,2025
84.29,0.0,100.0,26.87,2025-07-10 05:55:15+07:00,2025-07-10 05:00:00+07:00,55,2025-07-10 00:00:00+07:00,28,7,2025
84.27,0.0,100.0,26.87,2025-07-10 05:55:45+07:00,2025-07-10 05:00:00+07:00,55,2025-07-10 00:00:00+07:00,28,7,2025
84.35,0.0,100.0,26.84,2025-07-10 05:56:15+07:00,2025-07-10 05:00:00+07:00,56,2025-07-10 00:00:00+07:00,28,7,2025
84.29,0.0,100.0,26.86,2025-07-10 05:56:45+07:00,2025-07-10 05:00:00+07:00,56,2025-07-10 00:00:00+07:00,28,7,2025
84.17,0.0,100.0,26.87,2025-07-10 05:57:15+07:00,2025-07-10 05:00:00+07:00,57,2025-07-10 00:00:00+07:00,28,7,2025
84.26,0.0,100.0,26.86,2025-07-10 05:57:45+07:00,2025-07-10 05:00:00+07:00,57,2025-07-10 00:00:00+07:00,28,7,2025
84.39,0.0,100.0,26.84,2025-07-10 05:58:15+07:00,2025-07-10 05:00:00+07:00,58,2025-07-10 00:00:00+07:00,28,7,2025
84.47,0.0,100.0,26.86,2025-07-10 05:58:45+07:00,2025-07-10 05:00:00+07:00,58,2025-07-10 00:00:00+07:00,28,7,2025
84.55,0.0,100.0,26.88,2025-07-10 05:59:15+07:00,2025-07-10 05:00:00+07:00,59,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.84,2025-07-10 05:59:45+07:00,2025-07-10 05:00:00+07:00,59,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.87,2025-07-10 06:00:15+07:00,2025-07-10 06:00:00+07:00,0,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.84,2025-07-10 06:00:45+07:00,2025-07-10 06:00:00+07:00,0,2025-07-10 00:00:00+07:00,28,7,2025
84.68,0.0,100.0,26.86,2025-07-10 06:01:15+07:00,2025-07-10 06:00:00+07:00,1,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.86,2025-07-10 06:01:45+07:00,2025-07-10 06:00:00+07:00,1,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.87,2025-07-10 06:02:15+07:00,2025-07-10 06:00:00+07:00,2,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.87,2025-07-10 06:02:45+07:00,2025-07-10 06:00:00+07:00,2,2025-07-10 00:00:00+07:00,28,7,2025
84.75,0.0,100.0,26.86,2025-07-10 06:03:15+07:00,2025-07-10 06:00:00+07:00,3,2025-07-10 00:00:00+07:00,28,7,2025
84.77,0.0,100.0,26.87,2025-07-10 06:03:45+07:00,2025-07-10 06:00:00+07:00,3,2025-07-10 00:00:00+07:00,28,7,2025
84.78,0.0,100.0,26.88,2025-07-10 06:04:15+07:00,2025-07-10 06:00:00+07:00,4,2025-07-10 00:00:00+07:00,28,7,2025
84.79,0.0,100.0,26.87,2025-07-10 06:04:45+07:00,2025-07-10 06:00:00+07:00,4,2025-07-10 00:00:00+07:00,28,7,2025
84.77,0.0,100.0,26.9,2025-07-10 06:05:15+07:00,2025-07-10 06:00:00+07:00,5,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.88,2025-07-10 06:05:45+07:00,2025-07-10 06:00:00+07:00,5,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.88,2025-07-10 06:06:15+07:00,2025-07-10 06:00:00+07:00,6,2025-07-10 00:00:00+07:00,28,7,2025
84.68,0.0,100.0,26.9,2025-07-10 06:06:45+07:00,2025-07-10 06:00:00+07:00,6,2025-07-10 00:00:00+07:00,28,7,2025
84.73,0.0,100.0,26.87,2025-07-10 06:07:15+07:00,2025-07-10 06:00:00+07:00,7,2025-07-10 00:00:00+07:00,28,7,2025
84.72,0.0,100.0,26.9,2025-07-10 06:07:45+07:00,2025-07-10 06:00:00+07:00,7,2025-07-10 00:00:00+07:00,28,7,2025
84.75,0.0,100.0,26.88,2025-07-10 06:08:15+07:00,2025-07-10 06:00:00+07:00,8,2025-07-10 00:00:00+07:00,28,7,2025
84.75,0.0,100.0,26.9,2025-07-10 06:08:45+07:00,2025-07-10 06:00:00+07:00,8,2025-07-10 00:00:00+07:00,28,7,2025
84.71,0.0,100.0,26.9,2025-07-10 06:09:15+07:00,2025-07-10 06:00:00+07:00,9,2025-07-10 00:00:00+07:00,28,7,2025
84.72,0.0,100.0,26.9,2025-07-10 06:09:45+07:00,2025-07-10 06:00:00+07:00,9,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.87,2025-07-10 06:10:15+07:00,2025-07-10 06:00:00+07:00,10,2025-07-10 00:00:00+07:00,28,7,2025
84.73,0.0,100.0,26.87,2025-07-10 06:10:45+07:00,2025-07-10 06:00:00+07:00,10,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.88,2025-07-10 06:11:15+07:00,2025-07-10 06:00:00+07:00,11,2025-07-10 00:00:00+07:00,28,7,2025
84.73,0.0,100.0,26.9,2025-07-10 06:11:45+07:00,2025-07-10 06:00:00+07:00,11,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.9,2025-07-10 06:12:15+07:00,2025-07-10 06:00:00+07:00,12,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.91,2025-07-10 06:12:45+07:00,2025-07-10 06:00:00+07:00,12,2025-07-10 00:00:00+07:00,28,7,2025
84.68,0.0,100.0,26.9,2025-07-10 06:13:15+07:00,2025-07-10 06:00:00+07:00,13,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.88,2025-07-10 06:13:45+07:00,2025-07-10 06:00:00+07:00,13,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.9,2025-07-10 06:14:15+07:00,2025-07-10 06:00:00+07:00,14,2025-07-10 00:00:00+07:00,28,7,2025
84.66,0.0,100.0,26.91,2025-07-10 06:14:45+07:00,2025-07-10 06:00:00+07:00,14,2025-07-10 00:00:00+07:00,28,7,2025
84.63,0.0,100.0,26.9,2025-07-10 06:15:15+07:00,2025-07-10 06:00:00+07:00,15,2025-07-10 00:00:00+07:00,28,7,2025
84.67,0.0,100.0,26.9,2025-07-10 06:15:45+07:00,2025-07-10 06:00:00+07:00,15,2025-07-10 00:00:00+07:00,28,7,2025
84.7,0.0,100.0,26.88,2025-07-10 06:16:15+07:00,2025-07-10 06:00:00+07:00,16,2025-07-10 00:00:00+07:00,28,7,2025
84.66,0.0,100.0,26.9,2025-07-10 06:16:45+07:00,2025-07-10 06:00:00+07:00,16,2025-07-10 00:00:00+07:00,28,7,2025
84.68,0.0,100.0,26.9,2025-07-10 06:17:15+07:00,2025-07-10 06:00:00+07:00,17,2025-07-10 00:00:00+07:00,28,7,2025
84.72,0.0,100.0,26.9,2025-07-10 06:17:45+07:00,2025-07-10 06:00:00+07:00,17,2025-07-10 00:00:00+07:00,28,7,2025
84.68,0.0,100.0,26.91,2025-07-10 06:18:15+07:00,2025-07-10 06:00:00+07:00,18,2025-07-10 00:00:00+07:00,28,7,2025
84.69,0.0,100.0,26.91,2025-07-10 06:18:45+07:00,2025-07-10 06:00:00+07:00,18,2025-07-10 00:00:00+07:00,28,7,2025
84.65,0.0,100.0,26.92,2025-07-10 06:19:15+07:00,2025-07-10 06:00:00+07:00,19,2025-07-10 00:00:00+07:00,28,7,2025
84.64,0.0,100.0,26.91,2025-07-10 06:19:45+07:00,2025-07-10 06:00:00+07:00,19,2025-07-10 00:00:00+07:00,28,7,2025
84.66,0.0,100.0,26.9,2025-07-10 06:20:15+07:00,2025-07-10 06:00:00+07:00,20,2025-07-10 00:00:00+07:00,28,7,2025
84.63,0.0,100.0,26.91,2025-07-10 06:20:45+07:00,2025-07-10 06:00:00+07:00,20,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.92,2025-07-10 06:21:15+07:00,2025-07-10 06:00:00+07:00,21,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.91,2025-07-10 06:21:45+07:00,2025-07-10 06:00:00+07:00,21,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.92,2025-07-10 06:22:15+07:00,2025-07-10 06:00:00+07:00,22,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.9,2025-07-10 06:22:45+07:00,2025-07-10 06:00:00+07:00,22,2025-07-10 00:00:00+07:00,28,7,2025
84.63,0.0,100.0,26.9,2025-07-10 06:23:15+07:00,2025-07-10 06:00:00+07:00,23,2025-07-10 00:00:00+07:00,28,7,2025
84.64,0.0,100.0,26.91,2025-07-10 06:23:45+07:00,2025-07-10 06:00:00+07:00,23,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.88,2025-07-10 06:24:15+07:00,2025-07-10 06:00:00+07:00,24,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 06:24:45+07:00,2025-07-10 06:00:00+07:00,24,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.91,2025-07-10 06:25:15+07:00,2025-07-10 06:00:00+07:00,25,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.92,2025-07-10 06:25:45+07:00,2025-07-10 06:00:00+07:00,25,2025-07-10 00:00:00+07:00,28,7,2025
84.63,0.0,100.0,26.91,2025-07-10 06:26:15+07:00,2025-07-10 06:00:00+07:00,26,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.88,2025-07-10 06:26:45+07:00,2025-07-10 06:00:00+07:00,26,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.91,2025-07-10 06:27:15+07:00,2025-07-10 06:00:00+07:00,27,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:27:45+07:00,2025-07-10 06:00:00+07:00,27,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.88,2025-07-10 06:28:15+07:00,2025-07-10 06:00:00+07:00,28,2025-07-10 00:00:00+07:00,28,7,2025
84.66,0.0,100.0,26.91,2025-07-10 06:28:45+07:00,2025-07-10 06:00:00+07:00,28,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.9,2025-07-10 06:29:15+07:00,2025-07-10 06:00:00+07:00,29,2025-07-10 00:00:00+07:00,28,7,2025
84.63,0.0,100.0,26.91,2025-07-10 06:29:45+07:00,2025-07-10 06:00:00+07:00,29,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.91,2025-07-10 06:30:15+07:00,2025-07-10 06:00:00+07:00,30,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.9,2025-07-10 06:30:45+07:00,2025-07-10 06:00:00+07:00,30,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 06:31:15+07:00,2025-07-10 06:00:00+07:00,31,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.91,2025-07-10 06:31:45+07:00,2025-07-10 06:00:00+07:00,31,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.91,2025-07-10 06:32:15+07:00,2025-07-10 06:00:00+07:00,32,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.91,2025-07-10 06:32:45+07:00,2025-07-10 06:00:00+07:00,32,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.9,2025-07-10 06:33:15+07:00,2025-07-10 06:00:00+07:00,33,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.94,2025-07-10 06:33:45+07:00,2025-07-10 06:00:00+07:00,33,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.91,2025-07-10 06:34:15+07:00,2025-07-10 06:00:00+07:00,34,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 06:34:45+07:00,2025-07-10 06:00:00+07:00,34,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.91,2025-07-10 06:35:15+07:00,2025-07-10 06:00:00+07:00,35,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 06:35:45+07:00,2025-07-10 06:00:00+07:00,35,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.9,2025-07-10 06:36:15+07:00,2025-07-10 06:00:00+07:00,36,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.92,2025-07-10 06:36:45+07:00,2025-07-10 06:00:00+07:00,36,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.9,2025-07-10 06:37:15+07:00,2025-07-10 06:00:00+07:00,37,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.91,2025-07-10 06:37:45+07:00,2025-07-10 06:00:00+07:00,37,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.9,2025-07-10 06:38:15+07:00,2025-07-10 06:00:00+07:00,38,2025-07-10 00:00:00+07:00,28,7,2025
84.64,0.0,100.0,26.91,2025-07-10 06:38:45+07:00,2025-07-10 06:00:00+07:00,38,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:39:15+07:00,2025-07-10 06:00:00+07:00,39,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.92,2025-07-10 06:39:45+07:00,2025-07-10 06:00:00+07:00,39,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.9,2025-07-10 06:40:15+07:00,2025-07-10 06:00:00+07:00,40,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.91,2025-07-10 06:40:45+07:00,2025-07-10 06:00:00+07:00,40,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:41:15+07:00,2025-07-10 06:00:00+07:00,41,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.88,2025-07-10 06:41:45+07:00,2025-07-10 06:00:00+07:00,41,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.9,2025-07-10 06:42:15+07:00,2025-07-10 06:00:00+07:00,42,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.9,2025-07-10 06:42:45+07:00,2025-07-10 06:00:00+07:00,42,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.87,2025-07-10 06:43:15+07:00,2025-07-10 06:00:00+07:00,43,2025-07-10 00:00:00+07:00,28,7,2025
84.58,0.0,100.0,26.88,2025-07-10 06:43:45+07:00,2025-07-10 06:00:00+07:00,43,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.9,2025-07-10 06:44:15+07:00,2025-07-10 06:00:00+07:00,44,2025-07-10 00:00:00+07:00,28,7,2025
84.67,0.0,100.0,26.87,2025-07-10 06:44:45+07:00,2025-07-10 06:00:00+07:00,44,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.92,2025-07-10 06:45:15+07:00,2025-07-10 06:00:00+07:00,45,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.9,2025-07-10 06:45:45+07:00,2025-07-10 06:00:00+07:00,45,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.9,2025-07-10 06:46:15+07:00,2025-07-10 06:00:00+07:00,46,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.9,2025-07-10 06:46:45+07:00,2025-07-10 06:00:00+07:00,46,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.88,2025-07-10 06:47:15+07:00,2025-07-10 06:00:00+07:00,47,2025-07-10 00:00:00+07:00,28,7,2025
84.65,0.0,100.0,26.9,2025-07-10 06:47:45+07:00,2025-07-10 06:00:00+07:00,47,2025-07-10 00:00:00+07:00,28,7,2025
84.66,0.0,100.0,26.87,2025-07-10 06:48:15+07:00,2025-07-10 06:00:00+07:00,48,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.88,2025-07-10 06:48:45+07:00,2025-07-10 06:00:00+07:00,48,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.88,2025-07-10 06:49:15+07:00,2025-07-10 06:00:00+07:00,49,2025-07-10 00:00:00+07:00,28,7,2025
84.64,0.0,100.0,26.9,2025-07-10 06:49:45+07:00,2025-07-10 06:00:00+07:00,49,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:50:15+07:00,2025-07-10 06:00:00+07:00,50,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:50:45+07:00,2025-07-10 06:00:00+07:00,50,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.88,2025-07-10 06:51:15+07:00,2025-07-10 06:00:00+07:00,51,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.87,2025-07-10 06:51:45+07:00,2025-07-10 06:00:00+07:00,51,2025-07-10 00:00:00+07:00,28,7,2025
84.6,0.0,100.0,26.88,2025-07-10 06:52:15+07:00,2025-07-10 06:00:00+07:00,52,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.86,2025-07-10 06:52:45+07:00,2025-07-10 06:00:00+07:00,52,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.88,2025-07-10 06:53:15+07:00,2025-07-10 06:00:00+07:00,53,2025-07-10 00:00:00+07:00,28,7,2025
84.62,0.0,100.0,26.9,2025-07-10 06:53:45+07:00,2025-07-10 06:00:00+07:00,53,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.87,2025-07-10 06:54:15+07:00,2025-07-10 06:00:00+07:00,54,2025-07-10 00:00:00+07:00,28,7,2025
84.61,0.0,100.0,26.88,2025-07-10 06:54:45+07:00,2025-07-10 06:00:00+07:00,54,2025-07-10 00:00:00+07:00,28,7,2025
84.56,0.0,100.0,26.87,2025-07-10 06:55:15+07:00,2025-07-10 06:00:00+07:00,55,2025-07-10 00:00:00+07:00,28,7,2025
84.55,0.0,100.0,26.87,2025-07-10 06:55:45+07:00,2025-07-10 06:00:00+07:00,55,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.88,2025-07-10 06:56:15+07:00,2025-07-10 06:00:00+07:00,56,2025-07-10 00:00:00+07:00,28,7,2025
84.54,0.0,100.0,26.86,2025-07-10 06:56:45+07:00,2025-07-10 06:00:00+07:00,56,2025-07-10 00:00:00+07:00,28,7,2025
84.59,0.0,100.0,26.88,2025-07-10 06:57:15+07:00,2025-07-10 06:00:00+07:00,57,2025-07-10 00:00:00+07:00,28,7,2025
84.57,0.0,100.0,26.88,2025-07-10 06:57:45+07:00,2025-07-10 06:00:00+07:00,57,2025-07-10 00:00:00+07:00,28,7,2025
84.53,0.0,100.0,26.88,2025-07-10 06:58:15+07:00,2025-07-10 06:00:00+07:00,58,2025-07-10 00:00:00+07:00,28,7,2025
84.48,0.0,100.0,26.87,2025-07-10 06:58:45+07:00,2025-07-10 06:00:00+07:00,58,2025-07-10 00:00:00+07:00,28,7,2025
84.49,0.0,100.0,26.88,2025-07-10 06:59:15+07:00,2025-07-10 06:00:00+07:00,59,2025-07-10 00:00:00+07:00,28,7,2025
84.51,0.0,100.0,26.84,2025-07-10 06:59:45+07:00,2025-07-10 06:00:00+07:00,59,2025-07-10 00:00:00+07:00,28,7,2025
84.5,0.0,100.0,26.88,2025-07-10 07:00:15+07:00,2025-07-10 07:00:00+07:00,0,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.87,2025-07-10 07:00:45+07:00,2025-07-10 07:00:00+07:00,0,2025-07-10 00:00:00+07:00,28,7,2025
84.55,0.0,100.0,26.86,2025-07-10 07:01:15+07:00,2025-07-10 07:00:00+07:00,1,2025-07-10 00:00:00+07:00,28,7,2025
84.5,0.0,100.0,26.86,2025-07-10 07:01:45+07:00,2025-07-10 07:00:00+07:00,1,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.87,2025-07-10 07:02:15+07:00,2025-07-10 07:00:00+07:00,2,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.86,2025-07-10 07:02:45+07:00,2025-07-10 07:00:00+07:00,2,2025-07-10 00:00:00+07:00,28,7,2025
84.51,0.0,100.0,26.87,2025-07-10 07:03:15+07:00,2025-07-10 07:00:00+07:00,3,2025-07-10 00:00:00+07:00,28,7,2025
84.53,0.0,100.0,26.84,2025-07-10 07:03:45+07:00,2025-07-10 07:00:00+07:00,3,2025-07-10 00:00:00+07:00,28,7,2025
84.5,0.0,100.0,26.86,2025-07-10 07:04:15+07:00,2025-07-10 07:00:00+07:00,4,2025-07-10 00:00:00+07:00,28,7,2025
84.49,0.0,100.0,26.84,2025-07-10 07:04:45+07:00,2025-07-10 07:00:00+07:00,4,2025-07-10 00:00:00+07:00,28,7,2025
84.49,0.0,100.0,26.87,2025-07-10 07:05:15+07:00,2025-07-10 07:00:00+07:00,5,2025-07-10 00:00:00+07:00,28,7,2025
84.48,0.0,100.0,26.84,2025-07-10 07:05:45+07:00,2025-07-10 07:00:00+07:00,5,2025-07-10 00:00:00+07:00,28,7,2025
84.48,0.0,100.0,26.86,2025-07-10 07:06:15+07:00,2025-07-10 07:00:00+07:00,6,2025-07-10 00:00:00+07:00,28,7,2025
84.5,0.0,100.0,26.84,2025-07-10 07:06:45+07:00,2025-07-10 07:00:00+07:00,6,2025-07-10 00:00:00+07:00,28,7,2025
84.53,0.0,100.0,26.86,2025-07-10 07:07:15+07:00,2025-07-10 07:00:00+07:00,7,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.83,2025-07-10 07:07:45+07:00,2025-07-10 07:00:00+07:00,7,2025-07-10 00:00:00+07:00,28,7,2025
84.52,0.0,100.0,26.86,2025-07-10 07:08:15+07:00,2025-07-10 07:00:00+07:00,8,2025-07-10 00:00:00+07:00,28,7,2025
84.47,0.0,100.0,26.84,2025-07-10 07:08:45+07:00,2025-07-10 07:00:00+07:00,8,2025-07-10 00:00:00+07:00,28,7,2025
84.36,0.0,100.0,26.84,2025-07-10 07:09:15+07:00,2025-07-10 07:00:00+07:00,9,2025-07-10 00:00:00+07:00,28,7,2025
84.29,0.0,100.0,26.86,2025-07-10 07:09:45+07:00,2025-07-10 07:00:00+07:00,9,2025-07-10 00:00:00+07:00,28,7,2025
84.36,0.0,100.0,26.84,2025-07-10 07:10:15+07:00,2025-07-10 07:00:00+07:00,10,2025-07-10 00:00:00+07:00,28,7,2025
84.32,0.0,100.0,26.83,2025-07-10 07:10:45+07:00,2025-07-10 07:00:00+07:00,10,2025-07-10 00:00:00+07:00,28,7,2025
84.27,0.0,100.0,26.83,2025-07-10 07:11:15+07:00,2025-07-10 07:00:00+07:00,11,2025-07-10 00:00:00+07:00,28,7,2025
84.31,0.0,100.0,26.83,2025-07-10 07:11:45+07:00,2025-07-10 07:00:00+07:00,11,2025-07-10 00:00:00+07:00,28,7,2025
84.34,0.0,100.0,26.83,2025-07-10 07:12:15+07:00,2025-07-10 07:00:00+07:00,12,2025-07-10 00:00:00+07:00,28,7,2025
84.45,0.0,100.0,26.83,2025-07-10 07:12:45+07:00,2025-07-10 07:00:00+07:00,12,2025-07-10 00:00:00+07:00,28,7,2025
84.46,0.0,100.0,26.83,2025-07-10 07:13:15+07:00,2025-07-10 07:00:00+07:00,13,2025-07-10 00:00:00+07:00,28,7,2025
84.5,0.0,100.0,26.84,2025-07-10 07:13:45+07:00,2025-07-10 07:00:00+07:00,13,2025-07-10 00:00:00+07:00,28,7,2025
84.46,0.0,100.0,26.83,2025-07-10 07:14:15+07:00,2025-07-10 07:00:00+07:00,14,2025-07-10 00:00:00+07:00,28,7,2025
84.38,0.0,100.0,26.84,2025-07-10 07:14:45+07:00,2025-07-10 07:00:00+07:00,14,2025-07-10 00:00:00+07:00,28,7,2025
84.35,0.0,100.0,26.83,2025-07-10 07:15:15+07:00,2025-07-10 07:00:00+07:00,15,2025-07-10 00:00:00+07:00,28,7,2025
84.33,0.0,100.0,26.84,2025-07-10 07:15:45+07:00,2025-07-10 07:00:00+07:00,15,2025-07-10 00:00:00+07:00,28,7,2025
84.39,0.0,100.0,26.84,2025-07-10 07:16:15+07:00,2025-07-10 07:00:00+07:00,16,2025-07-10 00:00:00+07:00,28,7,2025
